  0%|                                                                                                                                                               | 0/1350 [00:00<?, ?it/s]/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
{'loss': 1.5279, 'learning_rate': 0.00019899915065785031, 'epoch': 0.44}
{'loss': 1.2365, 'learning_rate': 0.00019896499518473238, 'epoch': 0.45}
{'loss': 1.5433, 'learning_rate': 0.00019893026967618177, 'epoch': 0.45}
{'loss': 0.7943, 'learning_rate': 0.00019889497433221639, 'epoch': 0.46}
{'loss': 1.0339, 'learning_rate': 0.0001988591093561364, 'epoch': 0.46}
{'loss': 1.2682, 'learning_rate': 0.00019882267495452297, 'epoch': 0.47}
{'loss': 1.2885, 'learning_rate': 0.00019878567133723717, 'epoch': 0.47}
{'loss': 1.0836, 'learning_rate': 0.00019874809871741876, 'epoch': 0.48}
{'loss': 1.8497, 'learning_rate': 0.00019870995731148487, 'epoch': 0.48}
{'loss': 1.4562, 'learning_rate': 0.0001986712473391289, 'epoch': 0.48}
{'loss': 1.8866, 'learning_rate': 0.00019863196902331916, 'epoch': 0.49}
{'loss': 1.2114, 'learning_rate': 0.00019859212259029752, 'epoch': 0.49}
{'loss': 1.0743, 'learning_rate': 0.00019855170826957828, 'epoch': 0.5}
{'loss': 1.2708, 'learning_rate': 0.00019851072629394677, 'epoch': 0.5}
{'loss': 1.5084, 'learning_rate': 0.0001984691768994579, 'epoch': 0.51}
{'loss': 0.8139, 'learning_rate': 0.00019842706032543496, 'epoch': 0.51}
{'loss': 1.006, 'learning_rate': 0.00019838437681446818, 'epoch': 0.52}
{'loss': 1.4851, 'learning_rate': 0.00019834112661241328, 'epoch': 0.52}
{'loss': 0.9451, 'learning_rate': 0.0001982973099683902, 'epoch': 0.52}
{'loss': 1.564, 'learning_rate': 0.00019825292713478146, 'epoch': 0.53}
{'loss': 2.0254, 'learning_rate': 0.00019820797836723084, 'epoch': 0.53}
{'loss': 1.7305, 'learning_rate': 0.00019816246392464197, 'epoch': 0.54}
{'loss': 1.3458, 'learning_rate': 0.00019811638406917666, 'epoch': 0.54}
{'loss': 1.2346, 'learning_rate': 0.0001980697390662535, 'epoch': 0.55}
{'loss': 1.2423, 'learning_rate': 0.00019802252918454632, 'epoch': 0.55}
{'loss': 1.2373, 'learning_rate': 0.00019797475469598267, 'epoch': 0.56}
{'loss': 0.68, 'learning_rate': 0.00019792641587574212, 'epoch': 0.56}
{'loss': 0.9756, 'learning_rate': 0.0001978775130022549, 'epoch': 0.56}
{'loss': 2.3387, 'learning_rate': 0.00019782804635720008, 'epoch': 0.57}
{'loss': 0.8107, 'learning_rate': 0.00019777801622550408, 'epoch': 0.57}
{'loss': 1.7032, 'learning_rate': 0.00019772742289533897, 'epoch': 0.58}
{'loss': 1.5972, 'learning_rate': 0.00019767626665812083, 'epoch': 0.58}
{'loss': 0.9168, 'learning_rate': 0.00019762454780850806, 'epoch': 0.59}
{'loss': 1.3191, 'learning_rate': 0.00019757226664439967, 'epoch': 0.59}
{'loss': 1.9684, 'learning_rate': 0.00019751942346693367, 'epoch': 0.6}
{'loss': 1.1711, 'learning_rate': 0.00019746601858048514, 'epoch': 0.6}
{'loss': 0.9652, 'learning_rate': 0.0001974120522926647, 'epoch': 0.6}
{'loss': 1.1734, 'learning_rate': 0.0001973575249143165, 'epoch': 0.61}
{'loss': 1.2685, 'learning_rate': 0.00019730243675951666, 'epoch': 0.61}
{'loss': 1.3433, 'learning_rate': 0.00019724678814557128, 'epoch': 0.62}
{'loss': 1.6463, 'learning_rate': 0.00019719057939301477, 'epoch': 0.62}
{'loss': 1.6095, 'learning_rate': 0.00019713381082560785, 'epoch': 0.63}
{'loss': 1.7261, 'learning_rate': 0.0001970764827703358, 'epoch': 0.63}
{'loss': 1.3402, 'learning_rate': 0.00019701859555740648, 'epoch': 0.64}
{'loss': 2.1496, 'learning_rate': 0.00019696014952024852, 'epoch': 0.64}
{'loss': 0.9908, 'learning_rate': 0.0001969011449955094, 'epoch': 0.64}
{'loss': 0.9787, 'learning_rate': 0.0001968415823230534, 'epoch': 0.65}
{'loss': 1.1336, 'learning_rate': 0.0001967814618459597, 'epoch': 0.65}
{'loss': 1.4246, 'learning_rate': 0.0001967207839105206, 'epoch': 0.66}
{'loss': 1.4034, 'learning_rate': 0.00019665954886623904, 'epoch': 0.66}
{'loss': 0.7278, 'learning_rate': 0.00019659775706582717, 'epoch': 0.67}
{'loss': 0.6003, 'learning_rate': 0.00019653540886520386, 'epoch': 0.67}
{'loss': 0.9208, 'learning_rate': 0.00019647250462349295, 'epoch': 0.68}
{'loss': 1.4125, 'learning_rate': 0.00019640904470302097, 'epoch': 0.68}
{'loss': 0.9173, 'learning_rate': 0.00019634502946931518, 'epoch': 0.68}
{'loss': 1.5769, 'learning_rate': 0.00019628045929110145, 'epoch': 0.69}
{'loss': 0.9142, 'learning_rate': 0.00019621533454030203, 'epoch': 0.69}
{'loss': 1.7176, 'learning_rate': 0.00019614965559203358, 'epoch': 0.7}
{'loss': 0.9226, 'learning_rate': 0.0001960834228246049, 'epoch': 0.7}
{'loss': 0.9067, 'learning_rate': 0.00019601663661951478, 'epoch': 0.71}
{'loss': 0.7941, 'learning_rate': 0.00019594929736144976, 'epoch': 0.71}
{'loss': 1.7287, 'learning_rate': 0.00019588140543828195, 'epoch': 0.72}
{'loss': 1.2391, 'learning_rate': 0.0001958129612410668, 'epoch': 0.72}
{'loss': 1.1091, 'learning_rate': 0.00019574396516404093, 'epoch': 0.72}
{'loss': 0.6097, 'learning_rate': 0.0001956744176046196, 'epoch': 0.73}
{'loss': 2.5197, 'learning_rate': 0.00019560431896339475, 'epoch': 0.73}
{'loss': 1.2511, 'learning_rate': 0.00019553366964413242, 'epoch': 0.74}
{'loss': 1.3381, 'learning_rate': 0.00019546247005377065, 'epoch': 0.74}
{'loss': 1.3895, 'learning_rate': 0.00019539072060241691, 'epoch': 0.75}
{'loss': 1.4245, 'learning_rate': 0.00019531842170334595, 'epoch': 0.75}
{'loss': 1.3117, 'learning_rate': 0.00019524557377299727, 'epoch': 0.76}
{'loss': 0.6811, 'learning_rate': 0.00019517217723097278, 'epoch': 0.76}
{'loss': 0.9848, 'learning_rate': 0.00019509823250003438, 'epoch': 0.76}
{'loss': 1.2523, 'learning_rate': 0.00019502374000610151, 'epoch': 0.77}
{'loss': 0.9417, 'learning_rate': 0.00019494870017824876, 'epoch': 0.77}
{'loss': 1.5615, 'learning_rate': 0.00019487311344870326, 'epoch': 0.78}
{'loss': 1.2159, 'learning_rate': 0.00019479698025284237, 'epoch': 0.78}
{'loss': 1.0518, 'learning_rate': 0.000194720301029191, 'epoch': 0.79}
{'loss': 2.3564, 'learning_rate': 0.00019464307621941927, 'epoch': 0.79}
{'loss': 1.1911, 'learning_rate': 0.0001945653062683397, 'epoch': 0.8}
{'loss': 1.1221, 'learning_rate': 0.00019448699162390496, 'epoch': 0.8}
{'loss': 1.4825, 'learning_rate': 0.00019440813273720504, 'epoch': 0.8}
{'loss': 1.7596, 'learning_rate': 0.00019432873006246481, 'epoch': 0.81}
{'loss': 0.6202, 'learning_rate': 0.00019424878405704133, 'epoch': 0.81}
{'loss': 1.0069, 'learning_rate': 0.00019416829518142118, 'epoch': 0.82}
{'loss': 1.6756, 'learning_rate': 0.0001940872638992179, 'epoch': 0.82}
{'loss': 1.1673, 'learning_rate': 0.00019400569067716926, 'epoch': 0.83}
{'loss': 0.955, 'learning_rate': 0.00019392357598513465, 'epoch': 0.83}
{'loss': 0.824, 'learning_rate': 0.0001938409202960922, 'epoch': 0.84}
{'loss': 0.8002, 'learning_rate': 0.00019375772408613623, 'epoch': 0.84}
{'loss': 1.5682, 'learning_rate': 0.00019367398783447448, 'epoch': 0.84}
{'loss': 1.8646, 'learning_rate': 0.00019358971202342523, 'epoch': 0.85}
{'loss': 1.5631, 'learning_rate': 0.00019350489713841466, 'epoch': 0.85}
{'loss': 1.2133, 'learning_rate': 0.000193419543667974, 'epoch': 0.86}
{'loss': 1.147, 'learning_rate': 0.0001933336521037367, 'epoch': 0.86}
{'loss': 1.0814, 'learning_rate': 0.00019324722294043558, 'epoch': 0.87}
{'loss': 0.8605, 'learning_rate': 0.00019316025667590013, 'epoch': 0.87}
{'loss': 0.9085, 'learning_rate': 0.0001930727538110534, 'epoch': 0.88}
{'loss': 1.0594, 'learning_rate': 0.00019298471484990927, 'epoch': 0.88}
{'loss': 0.7115, 'learning_rate': 0.0001928961402995696, 'epoch': 0.88}
{'loss': 1.1977, 'learning_rate': 0.00019280703067022114, 'epoch': 0.89}
{'loss': 1.3766, 'learning_rate': 0.00019271738647513268, 'epoch': 0.89}
{'loss': 1.5348, 'learning_rate': 0.00019262720823065216, 'epoch': 0.9}
{'loss': 0.8796, 'learning_rate': 0.0001925364964562036, 'epoch': 0.9}
{'loss': 1.0763, 'learning_rate': 0.0001924452516742841, 'epoch': 0.91}
{'loss': 1.8626, 'learning_rate': 0.00019235347441046087, 'epoch': 0.91}
{'loss': 1.9723, 'learning_rate': 0.0001922611651933683, 'epoch': 0.92}
{'loss': 1.419, 'learning_rate': 0.00019216832455470467, 'epoch': 0.92}
{'loss': 1.5031, 'learning_rate': 0.00019207495302922932, 'epoch': 0.92}
{'loss': 1.2408, 'learning_rate': 0.00019198105115475947, 'epoch': 0.93}
{'loss': 1.5309, 'learning_rate': 0.0001918866194721671, 'epoch': 0.93}
{'loss': 1.6591, 'learning_rate': 0.00019179165852537596, 'epoch': 0.94}
{'loss': 0.6755, 'learning_rate': 0.0001916961688613582, 'epoch': 0.94}
{'loss': 2.3167, 'learning_rate': 0.0001916001510301315, 'epoch': 0.95}
{'loss': 0.7448, 'learning_rate': 0.00019150360558475575, 'epoch': 0.95}
{'loss': 1.5707, 'learning_rate': 0.00019140653308132976, 'epoch': 0.96}
{'loss': 0.9758, 'learning_rate': 0.00019130893407898834, 'epoch': 0.96}
{'loss': 1.1437, 'learning_rate': 0.0001912108091398988, 'epoch': 0.96}
{'loss': 2.2475, 'learning_rate': 0.0001911121588292579, 'epoch': 0.97}
{'loss': 1.3732, 'learning_rate': 0.00019101298371528843, 'epoch': 0.97}
{'loss': 1.3942, 'learning_rate': 0.00019091328436923624, 'epoch': 0.98}
{'loss': 1.8027, 'learning_rate': 0.00019081306136536647, 'epoch': 0.98}
{'loss': 1.7919, 'learning_rate': 0.0001907123152809607, 'epoch': 0.99}
{'loss': 1.2791, 'learning_rate': 0.0001906110466963134, 'epoch': 0.99}
{'loss': 0.7038, 'learning_rate': 0.0001905092561947286, 'epoch': 1.0}
{'loss': 1.5423, 'learning_rate': 0.00019040694436251655, 'epoch': 1.0}
{'loss': 0.6648, 'learning_rate': 0.00019030411178899036, 'epoch': 1.0}
{'loss': 1.0315, 'learning_rate': 0.00019020075906646261, 'epoch': 1.01}
{'loss': 0.8936, 'learning_rate': 0.0001900968867902419, 'epoch': 1.01}
{'loss': 0.8814, 'learning_rate': 0.0001899924955586295, 'epoch': 1.02}
{'loss': 1.0058, 'learning_rate': 0.00018988758597291577, 'epoch': 1.02}
{'loss': 1.0689, 'learning_rate': 0.00018978215863737677, 'epoch': 1.03}
{'loss': 0.8296, 'learning_rate': 0.00018967621415927086, 'epoch': 1.03}
{'loss': 0.9788, 'learning_rate': 0.00018956975314883513, 'epoch': 1.04}
{'loss': 0.5061, 'learning_rate': 0.00018946277621928175, 'epoch': 1.04}
{'loss': 0.892, 'learning_rate': 0.00018935528398679468, 'epoch': 1.04}
{'loss': 0.8633, 'learning_rate': 0.00018924727707052608, 'epoch': 1.05}
{'loss': 0.7656, 'learning_rate': 0.00018913875609259247, 'epoch': 1.05}
{'loss': 1.0655, 'learning_rate': 0.00018902972167807148, 'epoch': 1.06}
{'loss': 0.7184, 'learning_rate': 0.0001889201744549981, 'epoch': 1.06}
{'loss': 0.7824, 'learning_rate': 0.00018881011505436114, 'epoch': 1.07}
{'loss': 0.6822, 'learning_rate': 0.00018869954411009941, 'epoch': 1.07}
{'loss': 0.9842, 'learning_rate': 0.0001885884622590983, 'epoch': 1.08}
{'loss': 0.7334, 'learning_rate': 0.00018847687014118597, 'epoch': 1.08}
{'loss': 0.5395, 'learning_rate': 0.00018836476839912967, 'epoch': 1.08}
{'loss': 1.1009, 'learning_rate': 0.00018825215767863214, 'epoch': 1.09}
{'loss': 0.8269, 'learning_rate': 0.00018813903862832776, 'epoch': 1.09}
{'loss': 0.8853, 'learning_rate': 0.00018802541189977894, 'epoch': 1.1}
{'loss': 1.0885, 'learning_rate': 0.0001879112781474722, 'epoch': 1.1}
{'loss': 0.8996, 'learning_rate': 0.00018779663802881465, 'epoch': 1.11}
{'loss': 0.529, 'learning_rate': 0.0001876814922041299, 'epoch': 1.11}
{'loss': 0.4399, 'learning_rate': 0.00018756584133665448, 'epoch': 1.12}
{'loss': 0.8731, 'learning_rate': 0.00018744968609253398, 'epoch': 1.12}
{'loss': 1.4606, 'learning_rate': 0.00018733302714081914, 'epoch': 1.12}
{'loss': 0.9654, 'learning_rate': 0.00018721586515346204, 'epoch': 1.13}
{'loss': 1.2839, 'learning_rate': 0.00018709820080531228, 'epoch': 1.13}
{'loss': 0.7299, 'learning_rate': 0.000186980034774113, 'epoch': 1.14}
{'loss': 1.0167, 'learning_rate': 0.00018686136774049704, 'epoch': 1.14}
{'loss': 1.0245, 'learning_rate': 0.00018674220038798298, 'epoch': 1.15}
{'loss': 1.1696, 'learning_rate': 0.0001866225334029712, 'epoch': 1.15}
{'loss': 1.1021, 'learning_rate': 0.00018650236747474005, 'epoch': 1.16}
{'loss': 0.9678, 'learning_rate': 0.00018638170329544164, 'epoch': 1.16}
{'loss': 0.5678, 'learning_rate': 0.00018626054156009806, 'epoch': 1.16}
{'loss': 1.209, 'learning_rate': 0.00018613888296659735, 'epoch': 1.17}
{'loss': 0.4609, 'learning_rate': 0.0001860167282156894, 'epoch': 1.17}
{'loss': 0.9607, 'learning_rate': 0.0001858940780109819, 'epoch': 1.18}
{'loss': 0.8965, 'learning_rate': 0.0001857709330589364, 'epoch': 1.18}
{'loss': 1.0738, 'learning_rate': 0.0001856472940688642, 'epoch': 1.19}
{'loss': 0.7833, 'learning_rate': 0.00018552316175292214, 'epoch': 1.19}
{'loss': 1.2505, 'learning_rate': 0.00018539853682610874, 'epoch': 1.2}
{'loss': 0.5562, 'learning_rate': 0.00018527342000625985, 'epoch': 1.2}
{'loss': 0.9005, 'learning_rate': 0.00018514781201404466, 'epoch': 1.2}
{'loss': 0.753, 'learning_rate': 0.00018502171357296144, 'epoch': 1.21}
{'loss': 1.1287, 'learning_rate': 0.00018489512540933344, 'epoch': 1.21}
{'loss': 0.7346, 'learning_rate': 0.0001847680482523048, 'epoch': 1.22}
{'loss': 1.4237, 'learning_rate': 0.00018464048283383614, 'epoch': 1.22}
{'loss': 0.7342, 'learning_rate': 0.00018451242988870044, 'epoch': 1.23}
{'loss': 0.8168, 'learning_rate': 0.0001843838901544789, 'epoch': 1.23}
{'loss': 1.0746, 'learning_rate': 0.00018425486437155658, 'epoch': 1.24}
{'loss': 0.5725, 'learning_rate': 0.00018412535328311814, 'epoch': 1.24}
{'loss': 0.763, 'learning_rate': 0.0001839953576351436, 'epoch': 1.24}
{'loss': 0.5613, 'learning_rate': 0.000183864878176404, 'epoch': 1.25}
{'loss': 1.5151, 'learning_rate': 0.0001837339156584572, 'epoch': 1.25}
{'loss': 1.3517, 'learning_rate': 0.00018360247083564342, 'epoch': 1.26}
{'loss': 0.6168, 'learning_rate': 0.00018347054446508088, 'epoch': 1.26}
{'loss': 1.4667, 'learning_rate': 0.00018333813730666158, 'epoch': 1.27}
{'loss': 1.0865, 'learning_rate': 0.00018320525012304685, 'epoch': 1.27}
{'loss': 0.7633, 'learning_rate': 0.00018307188367966285, 'epoch': 1.28}
{'loss': 0.7108, 'learning_rate': 0.00018293803874469645, 'epoch': 1.28}
{'loss': 1.3257, 'learning_rate': 0.00018280371608909036, 'epoch': 1.28}
{'loss': 1.0633, 'learning_rate': 0.00018266891648653917, 'epoch': 1.29}
{'loss': 0.7755, 'learning_rate': 0.00018253364071348457, 'epoch': 1.29}
{'loss': 0.7475, 'learning_rate': 0.00018239788954911102, 'epoch': 1.3}
{'loss': 0.9191, 'learning_rate': 0.00018226166377534114, 'epoch': 1.3}
{'loss': 1.1201, 'learning_rate': 0.00018212496417683137, 'epoch': 1.31}
{'loss': 0.9001, 'learning_rate': 0.00018198779154096734, 'epoch': 1.31}
{'loss': 1.2004, 'learning_rate': 0.00018185014665785936, 'epoch': 1.32}
{'loss': 0.9333, 'learning_rate': 0.00018171203032033785, 'epoch': 1.32}
{'loss': 1.2068, 'learning_rate': 0.00018157344332394884, 'epoch': 1.32}
{'loss': 1.1218, 'learning_rate': 0.0001814343864669493, 'epoch': 1.33}
{'loss': 0.5555, 'learning_rate': 0.00018129486055030257, 'epoch': 1.33}
{'loss': 0.8019, 'learning_rate': 0.00018115486637767383, 'epoch': 1.34}
{'loss': 0.7495, 'learning_rate': 0.00018101440475542531, 'epoch': 1.34}
{'loss': 1.186, 'learning_rate': 0.00018087347649261185, 'epoch': 1.35}
{'loss': 1.2204, 'learning_rate': 0.00018073208240097598, 'epoch': 1.35}
{'loss': 0.7442, 'learning_rate': 0.0001805902232949435, 'epoch': 1.36}
{'loss': 0.7704, 'learning_rate': 0.00018044789999161864, 'epoch': 1.36}
{'loss': 1.3201, 'learning_rate': 0.00018030511331077945, 'epoch': 1.36}
{'loss': 0.9718, 'learning_rate': 0.00018016186407487288, 'epoch': 1.37}
{'loss': 0.5412, 'learning_rate': 0.00018001815310901036, 'epoch': 1.37}
{'loss': 1.2682, 'learning_rate': 0.00017987398124096274, 'epoch': 1.38}
{'loss': 0.6514, 'learning_rate': 0.00017972934930115568, 'epoch': 1.38}
{'loss': 0.5347, 'learning_rate': 0.00017958425812266492, 'epoch': 1.39}
{'loss': 0.805, 'learning_rate': 0.00017943870854121124, 'epoch': 1.39}
{'loss': 0.6901, 'learning_rate': 0.00017929270139515604, 'epoch': 1.4}
{'loss': 0.6911, 'learning_rate': 0.00017914623752549605, 'epoch': 1.4}
{'loss': 1.0233, 'learning_rate': 0.00017899931777585882, 'epoch': 1.4}
