  0%|                                                                                                                                                                                                    | 0/1284 [00:00<?, ?it/s]/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
{'loss': 0.209, 'learning_rate': 0.0001989309163585233, 'epoch': 0.23}
{'loss': 0.1376, 'learning_rate': 0.0001988938023060968, 'epoch': 0.23}
{'loss': 0.1522, 'learning_rate': 0.00019885605855918885, 'epoch': 0.23}
{'loss': 0.1886, 'learning_rate': 0.0001988176853581283, 'epoch': 0.23}
{'loss': 0.2021, 'learning_rate': 0.0001987786829472519, 'epoch': 0.24}
{'loss': 0.1963, 'learning_rate': 0.00019873905157490285, 'epoch': 0.24}
{'loss': 0.4469, 'learning_rate': 0.00019869879149342915, 'epoch': 0.24}
{'loss': 0.3239, 'learning_rate': 0.00019865790295918212, 'epoch': 0.24}
{'loss': 0.1093, 'learning_rate': 0.0001986163862325146, 'epoch': 0.25}
{'loss': 0.1095, 'learning_rate': 0.00019857424157777935, 'epoch': 0.25}
{'loss': 0.1992, 'learning_rate': 0.0001985314692633275, 'epoch': 0.25}
{'loss': 0.2965, 'learning_rate': 0.0001984880695615066, 'epoch': 0.25}
{'loss': 0.3016, 'learning_rate': 0.0001984440427486591, 'epoch': 0.25}
{'loss': 0.1816, 'learning_rate': 0.00019839938910512045, 'epoch': 0.26}
{'loss': 0.1506, 'learning_rate': 0.0001983541089152174, 'epoch': 0.26}
{'loss': 0.1985, 'learning_rate': 0.0001983082024672662, 'epoch': 0.26}
{'loss': 0.1157, 'learning_rate': 0.0001982616700535706, 'epoch': 0.26}
{'loss': 0.2387, 'learning_rate': 0.00019821451197042026, 'epoch': 0.27}
{'loss': 0.1957, 'learning_rate': 0.00019816672851808863, 'epoch': 0.27}
{'loss': 0.1946, 'learning_rate': 0.0001981183200008311, 'epoch': 0.27}
{'loss': 0.1218, 'learning_rate': 0.0001980692867268832, 'epoch': 0.27}
{'loss': 0.2061, 'learning_rate': 0.00019801962900845835, 'epoch': 0.28}
{'loss': 0.2514, 'learning_rate': 0.0001979693471617462, 'epoch': 0.28}
{'loss': 0.1425, 'learning_rate': 0.0001979184415069104, 'epoch': 0.28}
{'loss': 0.1254, 'learning_rate': 0.00019786691236808664, 'epoch': 0.28}
{'loss': 0.172, 'learning_rate': 0.00019781476007338058, 'epoch': 0.29}
{'loss': 0.0297, 'learning_rate': 0.00019776198495486565, 'epoch': 0.29}
{'loss': 0.095, 'learning_rate': 0.00019770858734858126, 'epoch': 0.29}
{'loss': 0.0698, 'learning_rate': 0.00019765456759453012, 'epoch': 0.29}
{'loss': 0.1773, 'learning_rate': 0.00019759992603667667, 'epoch': 0.29}
{'loss': 0.2571, 'learning_rate': 0.0001975446630229445, 'epoch': 0.3}
{'loss': 0.1774, 'learning_rate': 0.00019748877890521426, 'epoch': 0.3}
{'loss': 0.1639, 'learning_rate': 0.00019743227403932134, 'epoch': 0.3}
{'loss': 0.0907, 'learning_rate': 0.0001973751487850538, 'epoch': 0.3}
{'loss': 0.1529, 'learning_rate': 0.00019731740350614985, 'epoch': 0.31}
{'loss': 0.1328, 'learning_rate': 0.00019725903857029564, 'epoch': 0.31}
{'loss': 0.0924, 'learning_rate': 0.00019720005434912294, 'epoch': 0.31}
{'loss': 0.1393, 'learning_rate': 0.00019714045121820676, 'epoch': 0.31}
{'loss': 0.1183, 'learning_rate': 0.00019708022955706292, 'epoch': 0.32}
{'loss': 0.2864, 'learning_rate': 0.00019701938974914566, 'epoch': 0.32}
{'loss': 0.111, 'learning_rate': 0.00019695793218184516, 'epoch': 0.32}
{'loss': 0.1111, 'learning_rate': 0.00019689585724648516, 'epoch': 0.32}
{'loss': 0.1844, 'learning_rate': 0.00019683316533832042, 'epoch': 0.32}
{'loss': 0.2243, 'learning_rate': 0.00019676985685653414, 'epoch': 0.33}
{'loss': 0.0608, 'learning_rate': 0.00019670593220423558, 'epoch': 0.33}
{'loss': 0.0832, 'learning_rate': 0.0001966413917884573, 'epoch': 0.33}
{'loss': 0.0649, 'learning_rate': 0.0001965762360201527, 'epoch': 0.33}
{'loss': 0.2031, 'learning_rate': 0.00019651046531419332, 'epoch': 0.34}
{'loss': 0.244, 'learning_rate': 0.00019644408008936636, 'epoch': 0.34}
{'loss': 0.0745, 'learning_rate': 0.00019637708076837175, 'epoch': 0.34}
{'loss': 0.1634, 'learning_rate': 0.00019630946777781966, 'epoch': 0.34}
{'loss': 0.1797, 'learning_rate': 0.0001962412415482278, 'epoch': 0.35}
{'loss': 0.1525, 'learning_rate': 0.0001961724025140185, 'epoch': 0.35}
{'loss': 0.2382, 'learning_rate': 0.0001961029511135161, 'epoch': 0.35}
{'loss': 0.0951, 'learning_rate': 0.00019603288778894407, 'epoch': 0.35}
{'loss': 0.1361, 'learning_rate': 0.0001959622129864223, 'epoch': 0.36}
{'loss': 0.3171, 'learning_rate': 0.00019589092715596417, 'epoch': 0.36}
{'loss': 0.035, 'learning_rate': 0.0001958190307514737, 'epoch': 0.36}
{'loss': 0.1604, 'learning_rate': 0.00019574652423074262, 'epoch': 0.36}
{'loss': 0.2713, 'learning_rate': 0.00019567340805544758, 'epoch': 0.36}
{'loss': 0.1035, 'learning_rate': 0.00019559968269114707, 'epoch': 0.37}
{'loss': 0.1042, 'learning_rate': 0.0001955253486072786, 'epoch': 0.37}
{'loss': 0.1173, 'learning_rate': 0.0001954504062771555, 'epoch': 0.37}
{'loss': 0.1409, 'learning_rate': 0.0001953748561779642, 'epoch': 0.37}
{'loss': 0.2991, 'learning_rate': 0.00019529869879076088, 'epoch': 0.38}
{'loss': 0.0785, 'learning_rate': 0.00019522193460046864, 'epoch': 0.38}
{'loss': 0.2274, 'learning_rate': 0.00019514456409587422, 'epoch': 0.38}
{'loss': 0.091, 'learning_rate': 0.0001950665877696252, 'epoch': 0.38}
{'loss': 0.0547, 'learning_rate': 0.00019498800611822645, 'epoch': 0.39}
{'loss': 0.1321, 'learning_rate': 0.00019490881964203725, 'epoch': 0.39}
{'loss': 0.2356, 'learning_rate': 0.00019482902884526807, 'epoch': 0.39}
{'loss': 0.0967, 'learning_rate': 0.00019474863423597728, 'epoch': 0.39}
{'loss': 0.0837, 'learning_rate': 0.0001946676363260679, 'epoch': 0.39}
{'loss': 0.1542, 'learning_rate': 0.00019458603563128453, 'epoch': 0.4}
{'loss': 0.0457, 'learning_rate': 0.00019450383267120982, 'epoch': 0.4}
{'loss': 0.11, 'learning_rate': 0.0001944210279692613, 'epoch': 0.4}
{'loss': 0.1475, 'learning_rate': 0.00019433762205268805, 'epoch': 0.4}
{'loss': 0.1621, 'learning_rate': 0.00019425361545256727, 'epoch': 0.41}
{'loss': 0.0598, 'learning_rate': 0.00019416900870380098, 'epoch': 0.41}
{'loss': 0.2531, 'learning_rate': 0.0001940838023451125, 'epoch': 0.41}
{'loss': 0.2092, 'learning_rate': 0.0001939979969190432, 'epoch': 0.41}
{'loss': 0.0479, 'learning_rate': 0.00019391159297194887, 'epoch': 0.42}
{'loss': 0.1269, 'learning_rate': 0.00019382459105399632, 'epoch': 0.42}
{'loss': 0.2389, 'learning_rate': 0.00019373699171915988, 'epoch': 0.42}
{'loss': 0.0251, 'learning_rate': 0.0001936487955252179, 'epoch': 0.42}
{'loss': 0.2856, 'learning_rate': 0.00019356000303374904, 'epoch': 0.43}
{'loss': 0.0617, 'learning_rate': 0.00019347061481012894, 'epoch': 0.43}
{'loss': 0.0529, 'learning_rate': 0.00019338063142352644, 'epoch': 0.43}
{'loss': 0.082, 'learning_rate': 0.00019329005344690002, 'epoch': 0.43}
{'loss': 0.0886, 'learning_rate': 0.00019319888145699415, 'epoch': 0.43}
{'loss': 0.26, 'learning_rate': 0.00019310711603433552, 'epoch': 0.44}
{'loss': 0.1707, 'learning_rate': 0.00019301475776322956, 'epoch': 0.44}
{'loss': 0.0621, 'learning_rate': 0.00019292180723175654, 'epoch': 0.44}
{'loss': 0.1869, 'learning_rate': 0.00019282826503176783, 'epoch': 0.44}
{'loss': 0.1166, 'learning_rate': 0.0001927341317588823, 'epoch': 0.45}
{'loss': 0.2132, 'learning_rate': 0.00019263940801248226, 'epoch': 0.45}
{'loss': 0.1251, 'learning_rate': 0.0001925440943957099, 'epoch': 0.45}
{'loss': 0.0538, 'learning_rate': 0.00019244819151546322, 'epoch': 0.45}
{'loss': 0.1327, 'learning_rate': 0.0001923516999823925, 'epoch': 0.46}
{'loss': 0.177, 'learning_rate': 0.00019225462041089594, 'epoch': 0.46}
{'loss': 0.1268, 'learning_rate': 0.00019215695341911614, 'epoch': 0.46}
{'loss': 0.0362, 'learning_rate': 0.00019205869962893605, 'epoch': 0.46}
{'loss': 0.0252, 'learning_rate': 0.00019195985966597494, 'epoch': 0.46}
{'loss': 0.1593, 'learning_rate': 0.00019186043415958447, 'epoch': 0.47}
{'loss': 0.1899, 'learning_rate': 0.0001917604237428447, 'epoch': 0.47}
{'loss': 0.0567, 'learning_rate': 0.00019165982905255998, 'epoch': 0.47}
{'loss': 0.2215, 'learning_rate': 0.00019155865072925502, 'epoch': 0.47}
{'loss': 0.0429, 'learning_rate': 0.00019145688941717075, 'epoch': 0.48}
{'loss': 0.1046, 'learning_rate': 0.0001913545457642601, 'epoch': 0.48}
{'loss': 0.1368, 'learning_rate': 0.00019125162042218412, 'epoch': 0.48}
{'loss': 0.0895, 'learning_rate': 0.00019114811404630762, 'epoch': 0.48}
{'loss': 0.1431, 'learning_rate': 0.0001910440272956951, 'epoch': 0.49}
{'loss': 0.0753, 'learning_rate': 0.00019093936083310653, 'epoch': 0.49}
{'loss': 0.1402, 'learning_rate': 0.0001908341153249931, 'epoch': 0.49}
{'loss': 0.1294, 'learning_rate': 0.000190728291441493, 'epoch': 0.49}
{'loss': 0.0369, 'learning_rate': 0.0001906218898564272, 'epoch': 0.5}
{'loss': 0.1209, 'learning_rate': 0.00019051491124729512, 'epoch': 0.5}
{'loss': 0.1445, 'learning_rate': 0.00019040735629527027, 'epoch': 0.5}
{'loss': 0.1314, 'learning_rate': 0.0001902992256851959, 'epoch': 0.5}
{'loss': 0.2292, 'learning_rate': 0.00019019052010558088, 'epoch': 0.5}
{'loss': 0.6432, 'learning_rate': 0.00019008124024859487, 'epoch': 0.51}
{'loss': 0.2011, 'learning_rate': 0.00018997138681006446, 'epoch': 0.51}
{'loss': 0.1408, 'learning_rate': 0.00018986096048946824, 'epoch': 0.51}
{'loss': 0.5199, 'learning_rate': 0.0001897499619899326, 'epoch': 0.51}
{'loss': 0.1724, 'learning_rate': 0.00018963839201822726, 'epoch': 0.52}
{'loss': 0.2102, 'learning_rate': 0.0001895262512847607, 'epoch': 0.52}
{'loss': 0.1659, 'learning_rate': 0.00018941354050357566, 'epoch': 0.52}
{'loss': 0.1174, 'learning_rate': 0.0001893002603923446, 'epoch': 0.52}
{'loss': 0.1809, 'learning_rate': 0.00018918641167236505, 'epoch': 0.53}
{'loss': 0.1551, 'learning_rate': 0.0001890719950685552, 'epoch': 0.53}
{'loss': 0.194, 'learning_rate': 0.00018895701130944908, 'epoch': 0.53}
{'loss': 0.2441, 'learning_rate': 0.00018884146112719207, 'epoch': 0.53}
{'loss': 0.2082, 'learning_rate': 0.00018872534525753615, 'epoch': 0.54}
{'loss': 0.1604, 'learning_rate': 0.0001886086644398353, 'epoch': 0.54}
{'loss': 0.1589, 'learning_rate': 0.00018849141941704067, 'epoch': 0.54}
{'loss': 0.1491, 'learning_rate': 0.00018837361093569592, 'epoch': 0.54}
{'loss': 0.0926, 'learning_rate': 0.00018825523974593252, 'epoch': 0.54}
{'loss': 0.135, 'learning_rate': 0.00018813630660146488, 'epoch': 0.55}
{'loss': 0.2361, 'learning_rate': 0.00018801681225958565, 'epoch': 0.55}
{'loss': 0.1589, 'learning_rate': 0.0001878967574811607, 'epoch': 0.55}
{'loss': 0.0789, 'learning_rate': 0.00018777614303062457, 'epoch': 0.55}
{'loss': 0.2413, 'learning_rate': 0.00018765496967597536, 'epoch': 0.56}
{'loss': 0.1424, 'learning_rate': 0.0001875332381887699, 'epoch': 0.56}
{'loss': 0.2415, 'learning_rate': 0.000187410949344119, 'epoch': 0.56}
{'loss': 0.166, 'learning_rate': 0.0001872881039206822, 'epoch': 0.56}
{'loss': 0.1631, 'learning_rate': 0.00018716470270066306, 'epoch': 0.57}
{'loss': 0.0985, 'learning_rate': 0.00018704074646980415, 'epoch': 0.57}
{'loss': 0.2805, 'learning_rate': 0.00018691623601738199, 'epoch': 0.57}
{'loss': 0.3094, 'learning_rate': 0.00018679117213620203, 'epoch': 0.57}
{'loss': 0.0287, 'learning_rate': 0.00018666555562259356, 'epoch': 0.57}
{'loss': 0.0702, 'learning_rate': 0.00018653938727640474, 'epoch': 0.58}
{'loss': 0.0872, 'learning_rate': 0.0001864126679009975, 'epoch': 0.58}
{'loss': 0.1399, 'learning_rate': 0.00018628539830324229, 'epoch': 0.58}
{'loss': 0.0846, 'learning_rate': 0.00018615757929351312, 'epoch': 0.58}
{'loss': 0.2128, 'learning_rate': 0.00018602921168568224, 'epoch': 0.59}
{'loss': 0.1395, 'learning_rate': 0.00018590029629711506, 'epoch': 0.59}
{'loss': 0.1441, 'learning_rate': 0.00018577083394866496, 'epoch': 0.59}
{'loss': 0.1238, 'learning_rate': 0.00018564082546466805, 'epoch': 0.59}
{'loss': 0.1871, 'learning_rate': 0.00018551027167293768, 'epoch': 0.6}
{'loss': 0.1825, 'learning_rate': 0.00018537917340475968, 'epoch': 0.6}
{'loss': 0.2124, 'learning_rate': 0.00018524753149488655, 'epoch': 0.6}
{'loss': 0.0969, 'learning_rate': 0.00018511534678153244, 'epoch': 0.6}
{'loss': 0.17, 'learning_rate': 0.00018498262010636774, 'epoch': 0.61}
{'loss': 0.2007, 'learning_rate': 0.00018484935231451375, 'epoch': 0.61}
{'loss': 0.0784, 'learning_rate': 0.0001847155442545372, 'epoch': 0.61}
{'loss': 0.2781, 'learning_rate': 0.0001845811967784449, 'epoch': 0.61}
{'loss': 0.2974, 'learning_rate': 0.0001844463107416784, 'epoch': 0.61}
{'loss': 0.091, 'learning_rate': 0.00018431088700310844, 'epoch': 0.62}
{'loss': 0.0311, 'learning_rate': 0.00018417492642502955, 'epoch': 0.62}
{'loss': 0.0395, 'learning_rate': 0.00018403842987315438, 'epoch': 0.62}
{'loss': 0.0719, 'learning_rate': 0.00018390139821660855, 'epoch': 0.62}
{'loss': 0.0284, 'learning_rate': 0.00018376383232792466, 'epoch': 0.63}
{'loss': 0.1239, 'learning_rate': 0.00018362573308303718, 'epoch': 0.63}
{'loss': 0.2144, 'learning_rate': 0.00018348710136127655, 'epoch': 0.63}
{'loss': 0.2939, 'learning_rate': 0.00018334793804536363, 'epoch': 0.63}
{'loss': 0.2331, 'learning_rate': 0.00018320824402140432, 'epoch': 0.64}
{'loss': 0.1195, 'learning_rate': 0.0001830680201788836, 'epoch': 0.64}
{'loss': 0.0784, 'learning_rate': 0.00018292726741066007, 'epoch': 0.64}
{'loss': 0.1014, 'learning_rate': 0.00018278598661296012, 'epoch': 0.64}
{'loss': 0.1522, 'learning_rate': 0.00018264417868537244, 'epoch': 0.64}
{'loss': 0.2929, 'learning_rate': 0.00018250184453084205, 'epoch': 0.65}
{'loss': 0.4003, 'learning_rate': 0.0001823589850556647, 'epoch': 0.65}
{'loss': 0.17, 'learning_rate': 0.00018221560116948103, 'epoch': 0.65}
{'loss': 0.2184, 'learning_rate': 0.0001820716937852708, 'epoch': 0.65}
{'loss': 0.075, 'learning_rate': 0.00018192726381934711, 'epoch': 0.66}
{'loss': 0.2152, 'learning_rate': 0.0001817823121913506, 'epoch': 0.66}
{'loss': 0.1437, 'learning_rate': 0.00018163683982424337, 'epoch': 0.66}
{'loss': 0.2631, 'learning_rate': 0.0001814908476443034, 'epoch': 0.66}
{'loss': 0.0485, 'learning_rate': 0.00018134433658111845, 'epoch': 0.67}
{'loss': 0.0096, 'learning_rate': 0.00018119730756758023, 'epoch': 0.67}
{'loss': 0.1861, 'learning_rate': 0.00018104976153987843, 'epoch': 0.67}
{'loss': 0.1766, 'learning_rate': 0.00018090169943749476, 'epoch': 0.67}
{'loss': 0.1099, 'learning_rate': 0.000180753122203197, 'epoch': 0.68}
{'loss': 0.1457, 'learning_rate': 0.00018060403078303295, 'epoch': 0.68}
{'loss': 0.1929, 'learning_rate': 0.00018045442612632444, 'epoch': 0.68}
{'loss': 0.1026, 'learning_rate': 0.00018030430918566123, 'epoch': 0.68}
{'loss': 0.1051, 'learning_rate': 0.0001801536809168951, 'epoch': 0.68}
{'loss': 0.0617, 'learning_rate': 0.00018000254227913348, 'epoch': 0.69}
{'loss': 0.1104, 'learning_rate': 0.00017985089423473363, 'epoch': 0.69}
{'loss': 0.1265, 'learning_rate': 0.00017969873774929639, 'epoch': 0.69}
{'loss': 0.1069, 'learning_rate': 0.00017954607379166, 'epoch': 0.69}
{'loss': 0.1494, 'learning_rate': 0.000179392903333894, 'epoch': 0.7}
{'loss': 0.0878, 'learning_rate': 0.00017923922735129302, 'epoch': 0.7}
{'loss': 0.0542, 'learning_rate': 0.00017908504682237047, 'epoch': 0.7}
{'loss': 0.0782, 'learning_rate': 0.00017893036272885254, 'epoch': 0.7}
{'loss': 0.169, 'learning_rate': 0.00017877517605567164, 'epoch': 0.71}
{'loss': 0.0499, 'learning_rate': 0.00017861948779096046, 'epoch': 0.71}
{'loss': 0.0442, 'learning_rate': 0.00017846329892604547, 'epoch': 0.71}
{'loss': 0.0777, 'learning_rate': 0.00017830661045544055, 'epoch': 0.71}
{'loss': 0.1147, 'learning_rate': 0.0001781494233768408, 'epoch': 0.71}
{'loss': 0.0286, 'learning_rate': 0.00017799173869111632, 'epoch': 0.72}
{'loss': 0.039, 'learning_rate': 0.0001778335574023054, 'epoch': 0.72}
{'loss': 0.0432, 'learning_rate': 0.00017767488051760857, 'epoch': 0.72}
{'loss': 0.1292, 'learning_rate': 0.00017751570904738192, 'epoch': 0.72}
{'loss': 0.0838, 'learning_rate': 0.00017735604400513083, 'epoch': 0.73}
{'loss': 0.0705, 'learning_rate': 0.00017719588640750336, 'epoch': 0.73}
{'loss': 0.0981, 'learning_rate': 0.00017703523727428388, 'epoch': 0.73}
